model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
online_best,1,25.0,holdout_2024,12,0.24419628180080633,-0.013699490369203038,0.24419628180080633,-0.013699490369203038,0.25789577217000936,0.35767321984724476,0.7780122233872743,-0.18620685169888007,-0.07702368625268208,0.5833333333333334,0.8560520435935981,1.2151907091128942,0.3304940586780203,0.5
online_best,1,25.0,holdout_2025_2026,18,0.23839814232233847,-0.12280852134116271,0.15320591486739898,-0.08364672551481533,0.23685264038221432,0.5631709892251316,0.5040864416215084,-0.3577451305807259,-0.34737666250868915,0.4444444444444444,0.6479101199583281,0.8286932706862016,0.38628938780080424,0.8333333333333334
online_soft,1,25.0,validation,24,3.526083710075687,0.08698189041321247,1.1274594496900963,0.04258423660307309,1.0848752130870232,1.1571978115535988,1.1214668610505836,-0.5999999871175747,-0.08239866000360974,0.5416666666666666,1.0733874452475527,-1.075647261127887,2.5824983377134116,0.7916666666666666
online_soft,1,25.0,holdout_2024,12,2.039693186486094,-0.013699490369203038,2.039693186486094,-0.013699490369203038,2.053392676855297,0.5650605219109963,2.2861890066185127,-0.053594933642175935,-0.07702368625268208,0.75,2.227163443110715,-0.5056744815529972,2.397020752094429,0.6666666666666666
online_soft,1,25.0,holdout_2025_2026,18,1.5162503319394487,-0.12280852134116271,0.8499893579115487,-0.08364672551481533,0.9336360834263641,0.9671038667139247,1.053160676243551,-0.4992815387536985,-0.34737666250868915,0.5555555555555556,1.2193130962911785,1.7808087848961829,1.9176609281085168,0.7222222222222222
cap300_composite,1,100.0,validation,24,-0.3511054766704298,0.08698189041321247,-0.1944601044457387,0.04258423660307309,-0.23704434104881178,1.1992158957252388,0.2415682154297788,-0.5907395161740443,-0.08239866000360974,0.3333333333333333,0.20119824933097938,-2.187888113862917,0.4658349197689866,0.7916666666666666
cap300_composite,1,100.0,holdout_2024,12,1.1169746281904822,-0.013699490369203038,1.1169746281904822,-0.013699490369203038,1.1306741185596851,0.5566081069576486,1.6133795692123853,-0.10887541472981521,-0.07702368625268208,0.6666666666666666,1.5543312245989058,-0.9132012326490961,1.3596708124562924,0.6666666666666666
cap300_composite,1,100.0,holdout_2025_2026,18,-0.5631952468535035,-0.12280852134116271,-0.4243061760436361,-0.08364672551481533,-0.34065945052882074,1.2997692035443411,0.1431606822928506,-0.8221811807305107,-0.34737666250868915,0.4444444444444444,0.19744246000821616,1.9157372677060165,0.33868205970641707,0.7222222222222222
mlp_rank,1,100.0,validation,24,0.3657524782238444,0.08698189041321247,0.16865413113711458,0.04258423660307309,0.1260698945340415,0.29098948560066834,0.6735710897040569,-0.18336543975992559,-0.08239866000360974,0.4166666666666667,0.5128735398057155,0.37579861305663187,0.19445980384217632,0.6666666666666666
mlp_rank,1,100.0,holdout_2024,12,0.1905198444013112,-0.013699490369203038,0.1905198444013112,-0.013699490369203038,0.20421933477051424,0.357429940195555,0.652642967994826,-0.18620685169888007,-0.07702368625268208,0.5833333333333334,0.7219095361580358,1.2077849652821437,0.27311156448418195,0.5
mlp_rank,1,100.0,holdout_2025_2026,18,0.10554597045654934,-0.12280852134116271,0.06918092987179358,-0.08364672551481533,0.15282765538660892,0.5636469171023368,0.3705987802733524,-0.3790876478408447,-0.34737666250868915,0.4444444444444444,0.5067345118748825,0.8452955625796951,0.2896206768298486,0.8333333333333334
baseline_mlp_blend_50,1,100.0,validation,24,-0.06587557277057399,0.08698189041321247,-0.03349887365330706,0.04258423660307309,-0.07608311025638015,1.0935178307115274,0.3756945008215866,-0.6083917127402696,-0.08239866000360974,0.375,0.3320162086348358,-0.6814078907342598,0.5429489926474103,0.75
baseline_mlp_blend_50,1,100.0,holdout_2024,12,1.2541778666511254,-0.013699490369203038,1.2541778666511254,-0.013699490369203038,1.2678773570203283,0.5187278055534098,1.825088363751235,-0.061094933642175886,-0.07702368625268208,0.75,1.7712253385423617,-0.5150499053912593,1.4769529236559626,0.75
baseline_mlp_blend_50,1,100.0,holdout_2025_2026,18,-0.30825980246811835,-0.12280852134116271,-0.21784046787451472,-0.08364672551481533,-0.1341937423596994,0.912770484367012,0.10820461664982156,-0.5806165432373389,-0.34737666250868915,0.3888888888888889,0.17787263316311278,1.0403106079346198,0.17002436283084066,0.8888888888888888
online_best,1,100.0,validation,24,-0.542181197979045,0.08698189041321247,-0.3233769128821016,0.04258423660307309,-0.36596114948517466,0.6918269155269241,-0.21875905142628743,-0.5907395161740443,-0.08239866000360974,0.375,-0.2858677239591328,0.9131207730306617,-0.1764892214109537,0.7083333333333334
online_best,1,100.0,holdout_2024,12,0.1905198444013112,-0.013699490369203038,0.1905198444013112,-0.013699490369203038,0.20421933477051424,0.357429940195555,0.652642967994826,-0.18620685169888007,-0.07702368625268208,0.5833333333333334,0.7219095361580358,1.2077849652821437,0.27311156448418195,0.5
online_best,1,100.0,holdout_2025_2026,18,0.10554597045654934,-0.12280852134116271,0.06918092987179358,-0.08364672551481533,0.15282765538660892,0.5636469171023368,0.3705987802733524,-0.3790876478408447,-0.34737666250868915,0.4444444444444444,0.5067345118748825,0.8452955625796951,0.2896206768298486,0.8333333333333334
online_soft,1,100.0,validation,24,2.967757956608788,0.08698189041321247,0.991923180398478,0.04258423660307309,0.949338943795405,1.1574022120100311,1.0597085305440812,-0.5999999871175747,-0.08239866000360974,0.4583333333333333,1.0118277460730445,-1.1368194003674006,2.3680218623952864,0.7916666666666666
online_soft,1,100.0,holdout_2024,12,1.8798206986449957,-0.013699490369203038,1.8798206986449957,-0.013699490369203038,1.8935201890141986,0.5618905071113912,2.1923046174952288,-0.061094933642175886,-0.07702368625268208,0.75,2.1366091912248972,-0.49147562895464464,2.2178156883765263,0.6666666666666666
online_soft,1,100.0,holdout_2025_2026,18,1.2849684015698237,-0.12280852134116271,0.7348161870863978,-0.08364672551481533,0.8184629126012132,0.9672054928594528,0.9858460992060843,-0.5206672535432553,-0.34737666250868915,0.5,1.1465706161408968,1.7928902629759256,1.7505921309862904,0.7222222222222222
