model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
baseline_mlp_blend_50,5,25.0,validation,24,0.6530320845848192,0.08698189041321247,0.28570295347907604,0.04258423660307309,0.24311871687600295,0.36088179299190054,0.8726072080264864,-0.23900782770044882,-0.08239866000360974,0.4583333333333333,0.7293819938068345,0.04688839496120801,0.36176502380702646,0.5416666666666666
baseline_mlp_blend_50,5,25.0,holdout_2024,12,0.1419330079132488,-0.013699490369203038,0.1419330079132488,-0.013699490369203038,0.15563249828245185,0.23331165596235492,0.6747400484381165,-0.1031709468608808,-0.07702368625268208,0.5833333333333334,0.7501882290519956,0.7466400920537144,0.17690599794764617,0.5333333333333334
baseline_mlp_blend_50,5,25.0,holdout_2025_2026,18,0.27072496203752294,-0.12280852134116271,0.173188257635855,-0.08364672551481533,0.2568349831506703,0.45677774843277186,0.5631887921752101,-0.35288204247878774,-0.34737666250868915,0.5555555555555556,0.7631368549453641,0.818312436891603,0.3500020065388141,0.5444444444444445
online_best,5,25.0,validation,24,-0.1019029436215747,0.08698189041321247,-0.052320172010385524,0.04258423660307309,-0.09490440861345861,0.4149089828560936,0.075722977890639,-0.35275324803201136,-0.08239866000360974,0.4166666666666667,-0.0330272479143602,0.36284081418516034,0.015121715338775266,0.525
online_best,5,25.0,holdout_2024,12,-0.018435796395400494,-0.013699490369203038,-0.018435796395400494,-0.013699490369203038,-0.0047363060261974566,0.15139764732209945,-0.05252843825367526,-0.11162496091652674,-0.07702368625268208,0.4166666666666667,0.008184065532346695,1.0573272528869793,0.0013588198057501444,0.5666666666666667
online_best,5,25.0,holdout_2025_2026,18,-0.3662306491460515,-0.12280852134116271,-0.26217366003133,-0.08364672551481533,-0.1785269345165147,0.4329989370743946,-0.4705006880993774,-0.4642466174983412,-0.34737666250868915,0.4444444444444444,-0.5143769767930948,1.3642478553151822,-0.1189488286993553,0.7444444444444446
online_soft,5,25.0,validation,24,0.3385731650409458,0.08698189041321247,0.15696722729770785,0.04258423660307309,0.11438299069463476,0.3549448611977197,0.5897492563224839,-0.34374515768998415,-0.08239866000360974,0.5416666666666666,0.4484648740372619,-0.05461587918212348,0.2336160096652089,0.5083333333333334
online_soft,5,25.0,holdout_2024,12,0.05368552004252258,-0.013699490369203038,0.05368552004252258,-0.013699490369203038,0.06738501041172562,0.255030099792713,0.32105271718330575,-0.12022266298443574,-0.07702368625268208,0.6666666666666666,0.3650435510231269,0.6538779521378787,0.09124320179060041,0.6000000000000002
online_soft,5,25.0,holdout_2025_2026,18,0.13347362546675745,-0.12280852134116271,0.08711197420272221,-0.08364672551481533,0.17075869971753754,0.4582343410819708,0.40183040172658635,-0.42156971669715404,-0.34737666250868915,0.5,0.6593400724989039,1.1209214963445793,0.27824616225116117,0.5777777777777778
cap300_composite,5,100.0,validation,24,-0.21955728231879668,0.08698189041321247,-0.11657330939052823,0.04258423660307309,-0.15915754599360132,0.43694738525171084,-0.06404484628189974,-0.4312470415883627,-0.08239866000360974,0.4166666666666667,-0.16461000727027206,0.03037144813977385,-0.028965199566100996,0.5583333333333335
cap300_composite,5,100.0,holdout_2024,12,0.3120626322986848,-0.013699490369203038,0.3120626322986848,-0.013699490369203038,0.32576212266788784,0.3074377871837725,1.018524013161362,-0.1186715499513491,-0.07702368625268208,0.5,1.0929629714196019,0.8585547504512281,0.37229256311917336,0.5000000000000001
cap300_composite,5,100.0,holdout_2025_2026,18,-0.07277709948948174,-0.12280852134116271,-0.04912645179386499,-0.08364672551481533,0.034520273720950345,0.8235991372802223,0.2708910975181586,-0.6206356604216166,-0.34737666250868915,0.5,0.38578456529830407,1.7312056490883785,0.3737357658434528,0.588888888888889
mlp_rank,5,100.0,validation,24,0.16523042677468025,0.08698189041321247,0.07945839511056674,0.04258423660307309,0.03687415850749365,0.2626263120521312,0.4137431979839949,-0.2276253880139043,-0.08239866000360974,0.5,0.22991626075058935,-0.0027836944490324503,0.11437703426409884,0.5166666666666667
mlp_rank,5,100.0,holdout_2024,12,0.1316537752052036,-0.013699490369203038,0.1316537752052036,-0.013699490369203038,0.14535326557440664,0.16763555280531234,0.8190623502557353,-0.08401096944478481,-0.07702368625268208,0.5833333333333334,0.9683027469271736,0.7465807269845691,0.15375580126481458,0.5666666666666668
mlp_rank,5,100.0,holdout_2025_2026,18,-0.11518068212702914,-0.12280852134116271,-0.07834214127408634,-0.08364672551481533,0.005304584240728993,0.2724736635418078,-0.17219478441700126,-0.306471840227838,-0.34737666250868915,0.5555555555555556,0.04384675671699917,0.6746992215156468,-0.008432624676631972,0.6777777777777778
baseline_mlp_blend_50,5,100.0,validation,24,0.5008844700779862,0.08698189041321247,0.22510590157667032,0.04258423660307309,0.18252166497359723,0.3617641453938132,0.7357225894249896,-0.24542788117488668,-0.08239866000360974,0.4583333333333333,0.5959560696883679,0.0404193733803261,0.2988274378812621,0.5416666666666666
baseline_mlp_blend_50,5,100.0,holdout_2024,12,0.08801840523290205,-0.013699490369203038,0.08801840523290205,-0.013699490369203038,0.10171789560210509,0.23670343343864617,0.46228614623614883,-0.11308203403508377,-0.07702368625268208,0.5833333333333334,0.5256785841021242,0.7517024118815738,0.12241946133027848,0.5333333333333334
baseline_mlp_blend_50,5,100.0,holdout_2025_2026,18,0.18104958937482207,-0.12280852134116271,0.11732304252907433,-0.08364672551481533,0.20096976804388966,0.4567136374928344,0.45597961465653,-0.36680800028522953,-0.34737666250868915,0.5555555555555556,0.6444826040994207,0.8192968596520759,0.28695098013000764,0.5444444444444445
online_best,5,100.0,validation,24,-0.1837778289660681,0.08698189041321247,-0.09654985138418848,0.04258423660307309,-0.13913408798726157,0.4148279406413854,-0.038164874429822936,-0.40517252069953047,-0.08239866000360974,0.375,-0.14627551120249963,0.3603201254106562,-0.03164954194181269,0.525
online_best,5,100.0,holdout_2024,12,-0.06762776285901506,-0.013699490369203038,-0.06762776285901506,-0.013699490369203038,-0.053928272489812024,0.15264192036309585,-0.38621554176518064,-0.1186715499513491,-0.07702368625268208,0.4166666666666667,-0.4819407073555748,1.0766923346510868,-0.04836503442540352,0.5666666666666667
online_best,5,100.0,holdout_2025_2026,18,-0.4293662727328271,-0.12280852134116271,-0.31202663515288476,-0.08364672551481533,-0.22837990963806942,0.4339031514967669,-0.6239325455598101,-0.4856899879296651,-0.34737666250868915,0.4444444444444444,-0.746676868186348,1.366061507890297,-0.1767020257455333,0.7444444444444446
online_soft,5,100.0,validation,24,0.22168417726893042,0.08698189041321247,0.10529823001257466,0.04258423660307309,0.06271399340950157,0.3557577671698353,0.4598029418392198,-0.3535338970570966,-0.08239866000360974,0.4583333333333333,0.3224327399313017,-0.0738099821600797,0.1802950428094512,0.5083333333333334
