model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
baseline_mlp_blend_50,25.0,127,0.6582517583130886,0.6850393700787402,-0.37572150560040474,0.5277777777777778
cap150_composite,25.0,127,0.26108599480629036,0.5354330708661418,-0.6709963196406497,0.5
mlp_rank,25.0,127,0.26079010355982435,0.4566929133858268,-0.43088816310113576,0.5833333333333334
online_best,25.0,127,0.4405981714310582,0.5511811023622047,-0.7171525283109219,0.5277777777777778
online_soft,25.0,127,1.0859662041733715,0.6850393700787402,-0.5818315877884568,0.5277777777777777
