model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
ensemble,25.0,128,0.5176202328322635,0.5703125,-0.5522622980432024,0.8888888888888888
ensemble_volmanaged,25.0,128,0.46683595793275784,0.5546875,-0.5353558587331771,0.8039909378798509
existing_composite,25.0,128,1.2296875234334392,0.84375,-0.6600425636249878,0.5555555555555556
lightgbm,25.0,128,0.9181892651838541,0.7109375,-0.6280743853600576,0.6944444444444444
ridge,25.0,128,0.565875681247294,0.5546875,-0.7115809712481983,0.9166666666666665
