model,months,market_active_annualized_mean,market_ci_lower,market_ci_median,market_ci_upper,market_positive_probability,control_active_annualized_mean,control_ci_lower,control_ci_median,control_ci_upper,control_positive_probability,samples,block_length
ridge,30,0.5987220818430439,-0.25995060995794755,0.5677966475665703,1.564880518321275,0.899,-0.11215768366838073,-1.3719175579424903,-0.11489208050056464,1.0557971996807172,0.431,5000,3
lightgbm,30,0.9971065349701068,-0.7410096986375888,0.8745287580469572,3.3713845266946723,0.795,0.286226769458682,-1.6456267024470543,0.17994628758907738,2.6450403539880876,0.5664,5000,3
ensemble,30,0.5273476941949911,-0.4946917626333213,0.45549571269851796,1.8959396584466288,0.7674,-0.18353207131643345,-1.4718105704160027,-0.22396695420917756,1.222103685668583,0.3772,5000,3
ensemble_volmanaged,30,0.540420911348642,-0.3784560355241145,0.4887180201548187,1.8881448094318476,0.7732,-0.17045885416278245,-1.3831669682009993,-0.22040715718217596,1.21682416410188,0.3782,5000,3
