model,months,market_active_annualized_mean,market_ci_lower,market_ci_median,market_ci_upper,market_positive_probability,control_active_annualized_mean,control_ci_lower,control_ci_median,control_ci_upper,control_positive_probability,samples,block_length
cap300_rank_ridge,30,0.2330125113673625,-0.052871293733875245,0.2370886624899039,0.5079060802448507,0.945,-0.08610428062880895,-1.1561587815640295,-0.03802664789370275,0.7433384918102964,0.4722,5000,3
timesfm_daily_abs_point,30,1.0425391896592666,-0.28696669161245814,0.9604571431320224,2.946894610638681,0.9022,0.723422397663095,-0.19821156673794496,0.7125483854014076,1.7833762239378177,0.9308,5000,3
timesfm_daily_abs_lower10,30,0.0865750079969754,-0.21212319135703672,0.0719128717030093,0.4885553321357309,0.661,-0.23254178399919595,-1.4951329011940309,-0.1991658001508087,0.7452843063583428,0.3582,5000,3
timesfm_daily_norm_point,30,1.0425391896592666,-0.29488636877167396,0.9532362320754979,2.8655657530479437,0.9016,0.723422397663095,-0.18986337139995166,0.7044420800454758,1.7560097827998535,0.9304,5000,3
timesfm_daily_norm_lower10,30,0.3547098086600011,-0.11341749839809619,0.3363760662590653,0.9630847773617288,0.9166,0.03559301666382968,-1.0804212110561093,0.047639114821375374,1.1112358530317867,0.5298,5000,3
