model,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap500_composite,train,84,17.426594299463748,0.2537158161668134,0.5162746272499699,0.03282904728871272,0.48344557996125714,0.37229209045452,1.31200359612975,-0.38297189168885304,-0.31286953927505634,0.5952380952380952,1.1792989049925724,0.38171784047365287,0.5892773407647109,0.4563492063492064
cap500_composite,validation,24,0.49186459055114407,0.08698189041321247,0.2214190888270675,0.04258423660307309,0.17883485222399442,0.5342263486180762,0.6285402205208803,-0.37760286481893424,-0.08239866000360974,0.5,0.542929190404986,0.42637259965073626,0.3667132262495596,0.6527777777777778
cap500_composite,holdout_2024,12,0.18024649348889632,-0.013699490369203038,0.18024649348889632,-0.013699490369203038,0.19394598385809936,0.34402284644219555,0.6405827943188983,-0.1605050518914155,-0.07702368625268208,0.5,0.6979825830309443,0.9873069211172075,0.25471725687296276,0.5555555555555556
cap500_composite,holdout_2025_2026,18,-0.18092895463288006,-0.12280852134116271,-0.12458419659573938,-0.08364672551481533,-0.04093747108092405,0.7301371716822724,0.14711848603837382,-0.5317924833400742,-0.34737666250868915,0.3888888888888889,0.24703209543478385,1.234296229531283,0.19298570481588628,0.6666666666666666
cap500_composite,full,138,25.574724603245937,0.17903059532174082,0.3300465768935057,0.014424131309626276,0.3156224455838794,0.4573399884596125,0.8503245927636541,-0.5317924833400742,-0.34737666250868904,0.5434782608695652,0.8140102430768161,0.7254496890605315,0.4403589048092429,0.5265700483091786
mlp_rank,train,84,-0.31774580277052245,0.2537158161668134,-0.053156873356658085,0.03282904728871272,-0.0859859206453708,0.2919107840733907,-0.047663865640476706,-0.5577941560264245,-0.31286953927505634,0.38095238095238093,-0.1885769778625609,0.4136675883889677,-0.03092494582849692,0.373015873015873
mlp_rank,validation,24,0.5023994197935542,0.08698189041321247,0.2257240390045201,0.04258423660307309,0.183139802401447,0.27360906352783804,0.8835225067471333,-0.25626180392755227,-0.08239866000360974,0.5833333333333334,0.6829299470987087,-0.05502679817742732,0.27350747053622815,0.5555555555555555
mlp_rank,holdout_2024,12,0.6619773178700639,-0.013699490369203038,0.6619773178700639,-0.013699490369203038,0.6756768082392669,0.3249397710049754,1.7390366773054518,-0.07151340680804119,-0.07702368625268208,0.75,1.9505458576399715,1.3794541269046425,0.7572957076516633,0.611111111111111
mlp_rank,holdout_2025_2026,18,0.3011209304979232,-0.12280852134116271,0.19182303626495867,-0.08364672551481533,0.275469761779774,0.5858197761481236,0.5471219073471155,-0.2639127083130549,-0.34737666250868915,0.5555555555555556,0.6441313789240454,0.49758528768427074,0.4104355439361633,0.7962962962962963
mlp_rank,full,138,1.2165339054576139,0.17903059532174082,0.07166399944861324,0.014424131309626276,0.05723986813898696,0.3439077970140049,0.3620633706940294,-0.5904518601357157,-0.34737666250868904,0.47101449275362317,0.28509058098605555,0.436848336820693,0.11953019652280683,0.48067632850241543
baseline_mlp_blend_50,train,84,6.207936481192918,0.2537158161668134,0.32600274021145403,0.03282904728871272,0.2931736929227413,0.3670285507158795,0.9596984859734788,-0.5573870802548406,-0.31286953927505634,0.6071428571428571,0.8347103511168251,0.41621647967908915,0.3910916178275625,0.4761904761904761
baseline_mlp_blend_50,validation,24,1.7096932647155354,0.08698189041321247,0.6461145964711981,0.04258423660307309,0.603530359868125,0.39077845442887127,1.4651366072999,-0.11749999570585834,-0.08239866000360974,0.625,1.289894992662545,-0.5061681697886108,0.7880426668438039,0.6666666666666666
baseline_mlp_blend_50,holdout_2024,12,0.1883192283502808,-0.013699490369203038,0.1883192283502808,-0.013699490369203038,0.20201871871948385,0.39875708574365054,0.61747238748072,-0.21297971399390858,-0.07702368625268208,0.4166666666666667,0.6974032653781574,1.6690532084800123,0.29449771536655134,0.5277777777777777
baseline_mlp_blend_50,holdout_2025_2026,18,0.6207422218968643,-0.12280852134116271,0.37977825846971225,-0.08364672551481533,0.4634249839845276,0.6227650383598304,0.8138130218176621,-0.548390947890694,-0.34737666250868915,0.6666666666666666,1.0072309608623715,1.1068190964356028,0.7450382767817523,0.6111111111111112
baseline_mlp_blend_50,full,138,36.61647997569276,0.17903059532174082,0.37084832153818104,0.014424131309626276,0.35642419022855476,0.41108500102450046,0.976670491557119,-0.5585758198069608,-0.34737666250868904,0.6014492753623188,0.9336536624685686,0.655218629895243,0.460590585247588,0.5314009661835749
online_best,train,84,12.561721368792192,0.2537158161668134,0.4513068985838107,0.03282904728871272,0.41847785129509796,0.3768948771815186,1.18122333058484,-0.5233720707008673,-0.31286953927505634,0.5833333333333334,1.0288852438175387,0.20678042208862762,0.5352905212594106,0.4761904761904763
online_best,validation,24,1.7194797270686482,0.08698189041321247,0.6490845118030331,0.04258423660307309,0.60650027519996,0.46420226389242675,1.3040555864007835,-0.25626180392755227,-0.08239866000360974,0.5833333333333334,1.1724868978490666,-0.3891495705186727,0.8354779413029425,0.6805555555555555
online_best,holdout_2024,12,0.6619773178700639,-0.013699490369203038,0.6619773178700639,-0.013699490369203038,0.6756768082392669,0.3249397710049754,1.7390366773054518,-0.07151340680804119,-0.07702368625268208,0.75,1.9505458576399715,1.3794541269046425,0.7572957076516633,0.611111111111111
online_best,holdout_2025_2026,18,-0.37775055172249317,-0.12280852134116271,-0.271141851508114,-0.08364672551481533,-0.18749512599329865,0.5789245514700528,-0.27885220729228155,-0.4952037736858207,-0.34737666250868915,0.4444444444444444,-0.188099062769412,0.7187231685019799,-0.11403779700672856,0.7962962962962963
online_best,full,138,37.14084017779373,0.17903059532174082,0.3724995038825265,0.014424131309626276,0.35807537257290023,0.4203213228536807,0.9619971175351767,-0.5233720707008673,-0.34737666250868904,0.5797101449275363,0.8937726218460487,0.4270462648777119,0.4728615858531138,0.5652173913043478
online_soft,train,84,6.4262556635428885,0.2537158161668134,0.33166718972164744,0.03282904728871272,0.2988381424329347,0.3548828248920174,0.9841621599613829,-0.554244537412095,-0.31286953927505634,0.5952380952380952,0.8515689575293178,0.39483047156219364,0.3882901837766035,0.488095238095238
online_soft,validation,24,1.390319760705638,0.08698189041321247,0.5460658979182089,0.04258423660307309,0.5034816613151358,0.43093368579644825,1.2130940854771652,-0.1261944410301996,-0.08239866000360974,0.5833333333333334,1.0382348246589896,-1.3039193756186875,0.764805326501194,0.6666666666666666
online_soft,holdout_2024,12,0.5099631053751663,-0.013699490369203038,0.5099631053751663,-0.013699490369203038,0.5236625957443694,0.3249988352554129,1.4338433325241895,-0.11519416509671754,-0.07702368625268208,0.5,1.526694693428478,0.9116289135723397,0.5918582743221226,0.5277777777777777
online_soft,holdout_2025_2026,18,0.588505680952482,-0.12280852134116271,0.3614212180140248,-0.08364672551481533,0.44506794352884016,0.5415905367077124,0.8362854028924659,-0.472023367453812,-0.34737666250868915,0.6111111111111112,1.0973218006297705,1.1302412917168458,0.659471081076797,0.6296296296296295
online_soft,full,138,41.577583226421005,0.17903059532174082,0.3856958414029472,0.014424131309626276,0.37127171009332094,0.39085606131099715,1.0313472546362066,-0.554244537412095,-0.34737666250868904,0.5869565217391305,0.9769557715138631,0.5756161108151286,0.46573849063239936,0.5410628019323671
