model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,80,0.5453315297291108,0.625,-0.5314213337167268,0.5555555555555555
cap300_rank_ridge,25.0,80,0.27436883387615263,0.625,-0.43491031128079904,0.6111111111111112
chronos2_daily_abs_cross_lower10,25.0,79,1.084980720304818,0.7848101265822784,-0.28046532739090246,0.6666666666666666
chronos2_daily_abs_cross_median,25.0,79,0.3987569365057293,0.5443037974683544,-0.715009371321897,0.8055555555555555
chronos2_daily_abs_individual_median,25.0,79,-0.23113087673091157,0.3291139240506329,-0.7653369804295659,0.8888888888888887
chronos2_daily_norm_cross_lower10,25.0,79,1.084980720304818,0.7848101265822784,-0.28046532739090246,0.6666666666666666
chronos2_daily_norm_cross_median,25.0,79,0.3987569365057293,0.5443037974683544,-0.715009371321897,0.8055555555555555
