model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,44,0.489725444647976,0.6136363636363636,-0.5091259803456477,0.6666666666666666
chronos2_ft_cross_lower10,25.0,44,0.8705748455696667,0.6818181818181818,-0.2559804817177366,0.6666666666666666
chronos2_ft_cross_median,25.0,44,0.48222247848573097,0.6363636363636364,-0.6782700981682647,0.8333333333333334
