model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,80,0.5369046038476419,0.7,-0.5102123503054349,0.5555555555555556
cap300_rank_ridge,25.0,80,0.7288487634754103,0.5875,-0.24450502374632,0.6111111111111112
chronos2_daily_abs_cross_lower10,25.0,79,0.9208278900504777,0.7468354430379747,-0.2957245060406244,0.75
chronos2_daily_abs_cross_median,25.0,79,-0.05274843251814669,0.31645569620253167,-0.9569195219165845,0.8055555555555555
chronos2_daily_abs_individual_median,25.0,79,0.12945215668358015,0.3924050632911392,-0.6863289644395822,0.9166666666666666
chronos2_daily_norm_cross_lower10,25.0,79,0.9208278900504777,0.7468354430379747,-0.2957245060406244,0.75
chronos2_daily_norm_cross_median,25.0,79,-0.05274843251814669,0.31645569620253167,-0.9569195219165845,0.8055555555555555
