model,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
timesfm_daily_abs_point,25.0,2025-06-30_2026-05-31,12,6.198143261477439,-0.18541351506394133,6.198143261477439,-0.18541351506394133,6.38355677654138,1.3694492428910647,2.052778393634917,-0.47497615781624836,-0.34737666250868915,0.6666666666666666,2.4249969522306194,3.656152534592449,19.828108310167185,0.8333333333333334
timesfm_daily_abs_point,25.0,2025-07-31_2026-06-30,12,6.780307298519792,-0.1667764227923394,6.780307298519792,-0.1667764227923394,6.947083721312131,1.3733709457777337,2.1198004951890446,-0.47497615781624847,-0.34737666250868904,0.6666666666666666,2.49391697668755,3.527557121478544,19.671127990606188,0.8055555555555555
timesfm_daily_abs_lower10,25.0,2019-01-31_2019-12-31,12,-0.2936838712384017,-0.0907583313333864,-0.2936838712384017,-0.0907583313333864,-0.20292553990501527,0.28757400884973705,-1.0487103382764242,-0.384415617213,-0.08173242622854304,0.6666666666666666,-0.7610391841686623,0.7760549311261145,-0.20854213666851418,0.861111111111111
timesfm_daily_abs_lower10,25.0,2019-02-28_2020-01-31,12,-0.3421119454844379,-0.15374678206850467,-0.3421119454844379,-0.15374678206850467,-0.18836516341593323,0.2747981238094316,-1.360339256645553,-0.3959107179990139,-0.157070533612218,0.6666666666666666,-0.7787047800767647,0.46938386448291,-0.26156939116535805,0.8333333333333331
timesfm_daily_abs_lower10,25.0,2019-03-31_2020-02-29,12,-0.37419254509036726,-0.2983301643039218,-0.37419254509036726,-0.2983301643039218,-0.07586238078644547,0.27883383478889845,-1.5100803555815525,-0.443282071291046,-0.2968733323797681,0.75,-0.30824211536051116,0.37680225224105623,-0.25951025248001813,0.8333333333333331
timesfm_daily_abs_lower10,25.0,2019-04-30_2020-03-31,12,-0.34287336917418565,-0.26938100433105683,-0.34287336917418565,-0.26938100433105683,-0.07349236484312882,0.29654080312623643,-1.245797127939782,-0.44328207129104613,-0.2897384073692094,0.75,-0.27120118292883194,0.49560085110529695,-0.20422820616576842,0.8888888888888888
timesfm_daily_abs_lower10,25.0,2019-05-31_2020-04-30,12,-0.26340142571217584,-0.23441422140073764,-0.26340142571217584,-0.23441422140073764,-0.028987204311438197,0.3232173207117658,-0.7766797795975491,-0.443282071291046,-0.2897384073692094,0.75,-0.02639469356221249,0.5827476798512303,-0.1042076551841471,0.888888888888889
timesfm_daily_abs_lower10,25.0,2019-06-30_2020-05-31,12,-0.19389155239595768,-0.22854562482453433,-0.19389155239595768,-0.22854562482453433,0.034654072428576654,0.3673049623617668,-0.40833887880245606,-0.44328207129104613,-0.2897384073692095,0.75,0.24985923247357938,0.7184793099985112,0.01898701987323248,0.9166666666666666
timesfm_daily_abs_lower10,25.0,2019-07-31_2020-06-30,12,-0.19042866838635952,-0.1941752572672133,-0.19042866838635952,-0.1941752572672133,0.003746588880853774,0.36769426350953544,-0.39604163746582294,-0.44328207129104613,-0.2827760862119635,0.6666666666666666,0.1302727786713682,0.6878960824424242,-0.014700459751572748,0.8888888888888888
timesfm_daily_abs_lower10,25.0,2019-08-31_2020-07-31,12,-0.18591759566906585,-0.1722348942847023,-0.18591759566906585,-0.1722348942847023,-0.01368270138436356,0.36781688099300935,-0.3808693497596968,-0.44328207129104613,-0.27948217627529803,0.5833333333333334,0.06746257107577631,0.6794846180732442,-0.02880158503086594,0.861111111111111
timesfm_daily_abs_lower10,25.0,2019-09-30_2020-08-31,12,-0.12853513690390772,-0.21057570090232802,-0.12853513690390772,-0.21057570090232802,0.0820405639984203,0.37476225187459844,-0.1875680827580177,-0.443282071291046,-0.27948217627529803,0.5833333333333334,0.3770803953758004,0.5603720912922336,0.047471538218371245,0.8055555555555554
timesfm_daily_abs_lower10,25.0,2019-10-31_2020-09-30,12,-0.10904699828035602,-0.1766274605970889,-0.10904699828035602,-0.1766274605970889,0.06758046231673287,0.3786446630590637,-0.12416066203906596,-0.3844892482350336,-0.2794821762752979,0.5833333333333334,0.3226559623897217,0.5853671163559994,0.05068369722899746,0.8055555555555555
timesfm_daily_abs_lower10,25.0,2019-11-30_2020-10-31,12,0.05065590086358962,-0.06643817837031618,0.05065590086358962,-0.06643817837031618,0.1170940792339058,0.3704792392636786,0.310719320673129,-0.27158491619156466,-0.2794821762752979,0.5833333333333334,0.41911389044585623,0.5562000467656497,0.14368869464446266,0.8055555555555555
timesfm_daily_abs_lower10,25.0,2019-12-31_2020-11-30,12,0.376256016298278,-0.050871312509224054,0.376256016298278,-0.050871312509224054,0.42712732880750204,0.33434960520548135,1.1275085823388844,-0.0956269452638383,-0.2358764964179022,0.6666666666666666,1.448503230683927,0.7657273165041404,0.46926323650728086,0.8333333333333334
timesfm_daily_abs_lower10,25.0,2020-01-31_2020-12-31,12,0.8057658327188737,-0.013079995771551722,0.8057658327188737,-0.013079995771551722,0.8188458284904254,0.22592019551826978,2.781279752035768,-0.07841780131426801,-0.16758179221927783,0.75,3.020084143740992,0.577242950592012,0.8255641314180342,0.8333333333333334
timesfm_daily_abs_lower10,25.0,2020-02-29_2021-01-31,12,1.2632323807456372,0.14471568274700242,1.2632323807456372,0.14471568274700242,1.1185166979986347,0.27260617518939834,3.2169233662787553,-0.0016666666666667052,-0.07033476780972703,0.75,3.06367433776646,0.6654699581866413,1.102218122842519,0.861111111111111
timesfm_daily_abs_lower10,25.0,2020-03-31_2021-02-28,12,1.499311968821233,0.3187076559568369,1.499311968821233,0.3187076559568369,1.1806043128643962,0.22755266223078124,4.27630309761266,-0.0016666666666667052,-0.07033476780972703,0.75,2.9620052837270183,0.48183007616186685,1.2356846688700283,0.8333333333333331
timesfm_daily_abs_lower10,25.0,2020-04-30_2021-03-31,12,1.4589722592070857,0.2712264885896778,1.4589722592070857,0.2712264885896778,1.187745770617408,0.22803715206759517,4.190541027935366,-0.0016666666666667052,-0.07033476780972714,0.75,3.0529695516193476,0.48851762990835773,1.233251815477979,0.7777777777777777
