model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,80,0.5369046038476419,0.7,-0.5102123503054349,0.5555555555555556
cap300_rank_ridge,25.0,80,0.7288487634754103,0.5875,-0.24450502374632,0.6111111111111112
timesfm_daily_abs_lower10,25.0,79,-0.25844245181306874,0.3924050632911392,-0.4074695531434256,0.8055555555555555
timesfm_daily_abs_point,25.0,79,-0.8283024675748445,0.22784810126582278,-0.7895663993048903,0.8333333333333334
timesfm_daily_norm_lower10,25.0,79,-0.19492028429070113,0.34177215189873417,-0.5777156462918553,0.861111111111111
timesfm_daily_norm_point,25.0,79,-0.8283024675748445,0.22784810126582278,-0.7895663993048903,0.8333333333333334
