model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
ensemble,25.0,128,0.3324490809122533,0.484375,-0.7017020800544058,0.9166666666666665
ensemble_volmanaged,25.0,128,0.2612327897117255,0.453125,-0.7017020800544058,0.7912650316091101
existing_composite,25.0,128,1.2859545761302753,0.78125,-0.63109414552118,0.5277777777777778
lightgbm,25.0,128,0.6593153037009502,0.5859375,-0.9827468681930003,0.6666666666666666
ridge,25.0,128,0.3264291642579546,0.515625,-0.7882472290092742,0.8888888888888888
