model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,44,0.489725444647976,0.6136363636363636,-0.5091259803456477,0.6666666666666666
chronos2_ft_cross_lower10,25.0,44,0.9183645676871532,0.7045454545454546,-0.2487822309388389,0.6527777777777778
chronos2_ft_cross_median,25.0,44,0.1369876110363191,0.4318181818181818,-0.6456625648877188,0.8611111111111108
