model,months,market_active_annualized_mean,market_ci_lower,market_ci_median,market_ci_upper,market_positive_probability,control_active_annualized_mean,control_ci_lower,control_ci_median,control_ci_upper,control_positive_probability,samples,block_length
chronos2_ft_cross_median,30,0.3116667358650246,-0.6107801900584945,0.29768942219350936,1.341654357683531,0.7322,-0.007450056131146909,-1.0322667270613626,-0.006092122010920147,1.020644155958654,0.496,5000,3
chronos2_ft_cross_lower10,30,0.3025976678101382,0.006244441168729391,0.2933996625659404,0.6536735194558837,0.9778,-0.01651912418603322,-1.1523055078714697,0.010143904019280097,0.9386036614278394,0.5064,5000,3
