model,months,market_active_annualized_mean,market_ci_lower,market_ci_median,market_ci_upper,market_positive_probability,control_active_annualized_mean,control_ci_lower,control_ci_median,control_ci_upper,control_positive_probability,samples,block_length
mlp_rank,30,0.08814609607848774,-0.13521189047047635,0.08994213608916891,0.2998056829395624,0.7802,0.36670564148951956,-0.22687005494035023,0.3618606475892181,1.010334515041242,0.8834,5000,3
baseline_mlp_blend_50,30,0.189239049136801,-0.43159640995335596,0.16768807606453834,0.92924666123491,0.697,0.4677985945478326,-0.03512346808708175,0.4672839014720541,0.9904578713627255,0.9648,5000,3
online_best,30,-0.07142068943562675,-0.3853460325553272,-0.0644677990707026,0.22351408928615293,0.3416,0.207138855975405,-0.3851599071137597,0.1937411264488951,0.9117443601144051,0.7344,5000,3
online_soft,30,0.5433862902334619,0.022055224064792583,0.525053053553333,1.1633304712091026,0.9806,0.8219458356444936,0.18214060574365895,0.8145732552731071,1.5054882050375866,0.995,5000,3
