model,months,market_active_annualized_mean,market_ci_lower,market_ci_median,market_ci_upper,market_positive_probability,control_active_annualized_mean,control_ci_lower,control_ci_median,control_ci_upper,control_positive_probability,samples,block_length
cap500_rank_ridge,30,0.7113388512440857,0.10613156205750536,0.6780142949262755,1.5656733367656916,0.9958,0.5210206469533553,-0.24929844324337835,0.4711850759770553,1.6070390316884722,0.8624,5000,3
chronos2_daily_abs_individual_median,30,1.4990682444750887,0.014026194559697938,1.43987614684703,3.3069832408206365,0.976,1.308750040184358,-0.18482896661014572,1.2496384355367642,3.1095712273568106,0.9532,5000,3
chronos2_daily_abs_cross_median,30,1.003974901248819,-0.13952423743837064,0.9301950219860916,2.4818658176743034,0.9482,0.8136566969580887,-0.32713332314647553,0.7565927298960282,2.4710142807466,0.8844,5000,3
chronos2_daily_abs_cross_lower10,30,0.6035400814421177,0.05934721614246258,0.5856928778699001,1.3042984254280638,0.989,0.41322187715138725,-0.31322770692366725,0.3976842256667419,1.3210233185076816,0.8502,5000,3
chronos2_daily_norm_cross_median,30,1.003974901248819,-0.08862515448230587,0.9254257772844645,2.5340386331341773,0.9588,0.8136566969580887,-0.3545553823920928,0.7359868442645567,2.4198960176822437,0.8784,5000,3
chronos2_daily_norm_cross_lower10,30,0.6035400814421177,0.07350013426875868,0.5716044623747072,1.2857631428220782,0.9882,0.41322187715138725,-0.3020037554615479,0.40105156165226763,1.2953102624954709,0.8398,5000,3
