model,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap300_composite,train,36,1.4497080370942723,0.015028639665051857,0.34804619740412357,0.004984658450842172,0.3430615389532814,0.4795099713342529,0.8492765268638025,-0.390720196449001,-0.2983301643039219,0.6111111111111112,0.8351998381946346,0.7497566593627878,0.47214071540263736,0.5462962962962963
cap300_composite,validation,24,-0.029152767584837647,0.08698189041321247,-0.014684196607421485,0.04258423660307309,-0.057268433210494574,0.6213730936083272,0.2703974430700255,-0.4535050335016151,-0.08239866000360974,0.4583333333333333,0.19551643544295938,-0.09239127384490183,0.18645513718908213,0.6388888888888888
cap300_composite,holdout_2024,12,0.30413354070174137,-0.013699490369203038,0.30413354070174137,-0.013699490369203038,0.3178330310709444,0.3388391816783131,0.9481363283947091,-0.1443493273418509,-0.07702368625268208,0.5833333333333334,1.014615314385736,0.9152403466932907,0.3838746055297366,0.5833333333333334
cap300_composite,holdout_2025_2026,18,-0.1710698797680581,-0.12280852134116271,-0.11757335399211,-0.08364672551481533,-0.03392662847729466,1.062195113252671,0.23989996821533238,-0.6247951934077713,-0.34737666250868915,0.3888888888888889,0.31030450704588264,1.4652070500962318,0.39604824556163454,0.6481481481481481
cap300_composite,full,90,1.571018544008541,-0.045437725311691324,0.13417663066000451,-0.0061811369780534475,0.14035776763805796,0.6486295664133394,0.4648244639973374,-0.6247951934077713,-0.34737666250868915,0.5222222222222223,0.469130210501711,1.017806588754158,0.3374367856567986,0.5962962962962963
cap300_rank_ridge,train,36,-0.012057814684668933,0.015028639665051857,-0.004035535198935736,0.004984658450842172,-0.009020193649777908,0.1605284934733286,0.052395612670615335,-0.268128360038304,-0.2983301643039219,0.4444444444444444,-0.054912892260192914,0.2978672535685429,0.0027650106132919294,0.6388888888888888
cap300_rank_ridge,validation,24,0.4708998974929337,0.08698189041321247,0.21280661999056294,0.04258423660307309,0.17022238338748985,0.225039329997388,0.9642124668597882,-0.11542720724659294,-0.08239866000360974,0.5833333333333334,0.6850703164316884,-0.35309710771659175,0.2594982220950661,0.6527777777777777
cap300_rank_ridge,holdout_2024,12,0.23476462292780242,-0.013699490369203038,0.23476462292780242,-0.013699490369203038,0.24846411329700546,0.19028834515153192,1.202262949679967,-0.07881258042932715,-0.07702368625268208,0.5833333333333334,1.491046919748197,1.0003037872062124,0.2652424803418032,0.5833333333333334
cap300_rank_ridge,holdout_2025_2026,18,0.2393937921700664,-0.12280852134116271,0.1538239366248757,-0.08364672551481533,0.23747066213969104,0.25988914700507576,0.6655639472464497,-0.10629783976005602,-0.34737666250868915,0.5555555555555556,0.8317425134357488,0.4274914338749316,0.2162007646553732,0.5555555555555555
cap300_rank_ridge,full,90,1.22386358050906,-0.045437725311691324,0.11245149930143272,-0.0061811369780534475,0.11863263627948617,0.2034850218051491,0.6208092106579683,-0.268128360038304,-0.34737666250868915,0.5222222222222223,0.5359509404076132,0.34348466458079174,0.13118155006698218,0.6185185185185185
chronos2_daily_abs_individual_median,train,36,-0.8650251372273623,0.015028639665051857,-0.48703905801353375,0.004984658450842172,-0.4920237164643759,0.5401602931393099,-0.9360433008974076,-0.8907447974678556,-0.2983301643039219,0.3333333333333333,-0.9829872288772132,0.6262256874099013,-0.41079459179384625,0.8888888888888888
chronos2_daily_abs_individual_median,validation,24,1.4046417673894287,0.08698189041321247,0.5506907387965625,0.04258423660307309,0.5081065021934894,0.6530809450734889,0.951540512510964,-0.5513232991211074,-0.08239866000360974,0.4583333333333333,0.8571538432645774,-1.2724987355636965,0.9356384304957517,0.9583333333333334
chronos2_daily_abs_individual_median,holdout_2024,12,-0.41041074429731805,-0.013699490369203038,-0.41041074429731805,-0.013699490369203038,-0.396711253928115,0.36429946002471747,-1.233030526440352,-0.4163445744570051,-0.07702368625268208,0.3333333333333333,-1.5201210571522572,2.755638064395565,-0.35120114916981726,0.9722222222222222
chronos2_daily_abs_individual_median,holdout_2025_2026,18,4.233450041918112,-0.12280852134116271,2.014338740661525,-0.08364672551481533,2.09798546617634,0.8555518657040454,1.6737325793555988,-0.19080023580547478,-0.34737666250868915,0.6666666666666666,2.0366654078040245,2.1085356464154863,3.3044571944589,0.9074074074074073
chronos2_daily_abs_individual_median,full,90,0.0014768722722615646,-0.045437725311691324,0.0001967903965540696,-0.0061811369780534475,0.006377927374607517,0.6574671524731701,0.2889433830139362,-0.9259661660481063,-0.34737666250868915,0.43333333333333335,0.2911254477124772,1.2248220692147285,0.1971679704277356,0.9222222222222223
chronos2_daily_abs_cross_median,train,36,-0.9535398249450986,0.015028639665051857,-0.6405043712922422,0.004984658450842172,-0.6454890297430844,0.5933152275340543,-1.3377330605974573,-0.9529937316764402,-0.2983301643039219,0.3333333333333333,-1.3033434231470544,-0.16458466299568958,-0.5586077576729669,0.8333333333333335
chronos2_daily_abs_cross_median,validation,24,0.19492565476469603,0.08698189041321247,0.09312655020573724,0.04258423660307309,0.050542313602664146,0.8688093142521393,0.475487436894301,-0.6896105571074023,-0.08239866000360974,0.4583333333333333,0.4192649272386313,-0.5590812557145685,0.5381196050609645,0.8333333333333334
chronos2_daily_abs_cross_median,holdout_2024,12,-0.24004162163555076,-0.013699490369203038,-0.24004162163555076,-0.013699490369203038,-0.22634213126634772,0.917520435522402,0.12651164300008486,-0.4996455337780833,-0.07702368625268208,0.5,0.14604222960888263,5.6147612366489055,0.17867222606746003,0.8055555555555555
chronos2_daily_abs_cross_median,holdout_2025_2026,18,1.636597470464559,-0.12280852134116271,0.9085163611871774,-0.08364672551481533,0.9921630867019927,1.0000424062068376,1.0492033929114306,-0.364328193870187,-0.34737666250868915,0.5555555555555556,1.1988901489057087,1.7108722430466594,1.9898413869070741,0.7962962962962963
chronos2_daily_abs_cross_median,full,90,-0.8887614380868333,-0.045437725311691324,-0.2538364177527265,-0.0061811369780534475,-0.24765528077467303,0.8199562467027448,0.021964178223933234,-0.9725163302319423,-0.34737666250868915,0.43333333333333335,0.013562372008992905,0.9120372324661359,0.011625736307197432,0.8222222222222222
chronos2_daily_abs_cross_lower10,train,36,0.524652297982757,0.015028639665051857,0.15095127287904697,0.004984658450842172,0.1459666144282048,0.38583376230186245,0.5066333730477729,-0.20021208046613892,-0.2983301643039219,0.3888888888888889,0.5008003608318701,0.9455515780372098,0.1927266075308396,0.6851851851851851
chronos2_daily_abs_cross_lower10,validation,24,0.13770990529099736,0.08698189041321247,0.06663485096400135,0.04258423660307309,0.024050614360928257,0.24986735639393423,0.36948714705293084,-0.23835681206871118,-0.08239866000360974,0.375,0.16867026176187253,-0.5889956109429633,0.12564867283008962,0.7638888888888888
chronos2_daily_abs_cross_lower10,holdout_2024,12,0.896055460332992,-0.013699490369203038,0.896055460332992,-0.013699490369203038,0.909754950702195,0.611701349115979,1.3061724319715007,-0.21506720551715108,-0.07702368625268208,0.5833333333333334,1.4039338458209887,2.4936183071110483,1.2124111425321997,0.8333333333333334
chronos2_daily_abs_cross_lower10,holdout_2025_2026,18,0.38155889592900283,-0.12280852134116271,0.24045096823701573,-0.08364672551481533,0.32409769375183106,0.24522687651493782,0.9902496163566796,-0.1209521931112334,-0.34737666250868915,0.6666666666666666,1.1592223659912777,0.44492751395222285,0.3037445057612971,0.8148148148148148
chronos2_daily_abs_cross_lower10,full,90,3.5438375060257092,-0.045437725311691324,0.223647626857173,-0.0061811369780534475,0.22982876383522644,0.36939461168365595,0.698193004742185,-0.2656644759349033,-0.34737666250868915,0.4666666666666667,0.7028717727313816,0.675442733387918,0.2846706832767658,0.7518518518518518
chronos2_daily_norm_cross_median,train,36,-0.9535398249450986,0.015028639665051857,-0.6405043712922422,0.004984658450842172,-0.6454890297430844,0.5933152275340543,-1.3377330605974573,-0.9529937316764402,-0.2983301643039219,0.3333333333333333,-1.3033434231470544,-0.16458466299568958,-0.5586077576729669,0.8333333333333335
chronos2_daily_norm_cross_median,validation,24,0.19492565476469603,0.08698189041321247,0.09312655020573724,0.04258423660307309,0.050542313602664146,0.8688093142521393,0.475487436894301,-0.6896105571074023,-0.08239866000360974,0.4583333333333333,0.4192649272386313,-0.5590812557145685,0.5381196050609645,0.8333333333333334
chronos2_daily_norm_cross_median,holdout_2024,12,-0.24004162163555076,-0.013699490369203038,-0.24004162163555076,-0.013699490369203038,-0.22634213126634772,0.917520435522402,0.12651164300008486,-0.4996455337780833,-0.07702368625268208,0.5,0.14604222960888263,5.6147612366489055,0.17867222606746003,0.8055555555555555
chronos2_daily_norm_cross_median,holdout_2025_2026,18,1.636597470464559,-0.12280852134116271,0.9085163611871774,-0.08364672551481533,0.9921630867019927,1.0000424062068376,1.0492033929114306,-0.364328193870187,-0.34737666250868915,0.5555555555555556,1.1988901489057087,1.7108722430466594,1.9898413869070741,0.7962962962962963
chronos2_daily_norm_cross_median,full,90,-0.8887614380868333,-0.045437725311691324,-0.2538364177527265,-0.0061811369780534475,-0.24765528077467303,0.8199562467027448,0.021964178223933234,-0.9725163302319423,-0.34737666250868915,0.43333333333333335,0.013562372008992905,0.9120372324661359,0.011625736307197432,0.8222222222222222
chronos2_daily_norm_cross_lower10,train,36,0.524652297982757,0.015028639665051857,0.15095127287904697,0.004984658450842172,0.1459666144282048,0.38583376230186245,0.5066333730477729,-0.20021208046613892,-0.2983301643039219,0.3888888888888889,0.5008003608318701,0.9455515780372098,0.1927266075308396,0.6851851851851851
