model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
existing_composite,1,25.0,validation,24,-0.4198192432304737,0.08698189041321247,-0.23830402602512968,0.04258423660307309,-0.28088826262820277,1.1340109078790752,0.16340336354777835,-0.7607148306383572,-0.08239866000360974,0.375,0.12013654554945294,-4.659920011782161,0.4762955853677404,0.5416666666666666
existing_composite,1,25.0,holdout,30,-0.4319872906268579,-0.1348255975549968,-0.2024769914889435,-0.05628368183725396,-0.14619330965168953,1.0590540081465032,0.2777904965769758,-0.8806237958178446,-0.34737666250868904,0.5333333333333333,0.32632439883715114,1.5843860892727868,0.41741601617364177,0.6
ridge,1,25.0,validation,24,-0.9881120513203455,0.08698189041321247,-0.8909681299818513,0.04258423660307309,-0.9335523665849244,0.9465733516879379,-1.524349408634837,-0.9835976876166573,-0.08239866000360974,0.375,-1.5425971732814538,-1.912289389327514,-0.7629437703120459,0.9583333333333334
ridge,1,25.0,holdout,30,-0.11717644789007275,-0.1348255975549968,-0.048629754996527885,-0.05628368183725396,0.007653926840726077,0.8608670503311734,0.33027676105789233,-0.7071465546362441,-0.34737666250868904,0.36666666666666664,0.37424538876794866,0.5076201335508439,0.3494499873649126,0.9666666666666667
lightgbm,1,25.0,validation,24,-0.7447439694845109,0.08698189041321247,-0.4947713086972504,0.04258423660307309,-0.5373555453003235,1.9840273103201942,0.258579646522938,-0.9675556079558028,-0.08239866000360974,0.4166666666666667,0.23814517247651443,5.883179082913745,0.27711321668488886,0.7083333333333334
lightgbm,1,25.0,holdout,30,0.06922245069022925,-0.1348255975549968,0.027134289172256132,-0.05628368183725396,0.0834179710095101,3.7776911488458107,0.6674854557530773,-0.9118825866584651,-0.34737666250868904,0.4666666666666667,0.6851702431908236,4.473469645802333,10.32889814895367,0.7333333333333333
ensemble,1,25.0,validation,24,-0.9488253158074031,0.08698189041321247,-0.7737817774966022,0.04258423660307309,-0.8163660140996752,1.0422920715571622,-0.7577662298320906,-0.9672831001432519,-0.08239866000360974,0.4583333333333333,-0.7989450869075368,0.08484500337176841,-0.5600575731342257,0.9166666666666666
ensemble,1,25.0,holdout,30,0.8882034493852666,-0.1348255975549968,0.2894945610437827,-0.05628368183725396,0.34577824288103665,3.5482758425811523,0.5566925653015413,-0.8634720695956356,-0.34737666250868904,0.43333333333333335,0.5731974546509465,3.6985420922360794,6.0132956275265474,0.9
ensemble_volmanaged,1,25.0,validation,24,-0.9488253158074031,0.08698189041321247,-0.7737817774966022,0.04258423660307309,-0.8163660140996752,1.0422920715571622,-0.7577662298320906,-0.9672831001432519,-0.08239866000360974,0.4583333333333333,-0.7989450869075368,0.08484500337176841,-0.5600575731342257,0.9166666666666666
ensemble_volmanaged,1,25.0,holdout,30,3.8900553811075893,-0.1348255975549968,0.886798451113384,-0.05628368183725396,0.9430821329506379,3.505744214645808,0.633468683633379,-0.6400407513787281,-0.34737666250868904,0.43333333333333335,0.6507296105002928,3.5442652458841755,7.583574864042944,0.7209581476338643
existing_composite,1,100.0,validation,24,-0.47996788663434076,0.08698189041321247,-0.2788674786381776,0.04258423660307309,-0.3214517152412507,1.1370576628887041,0.12009170783863439,-0.7703923285588141,-0.08239866000360974,0.375,0.0781401475362228,-4.647672674198382,0.4073548991523994,0.5416666666666666
existing_composite,1,100.0,holdout,30,-0.51586817444829,-0.1348255975549968,-0.2518555592205838,-0.05628368183725396,-0.19557187738332982,1.064270883871641,0.22568985252237989,-0.886427167726436,-0.34737666250868904,0.5,0.272036315114986,1.6086782434322557,0.34603276699876817,0.6
ridge,1,100.0,validation,24,-0.9905212624776742,0.08698189041321247,-0.9026411918605936,0.04258423660307309,-0.9452254284636666,0.9470177734252512,-1.6147094297335292,-0.9867850300702683,-0.08239866000360974,0.3333333333333333,-1.6310189025215547,-1.9321196312228262,-0.7847763376958921,0.9583333333333334
