model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap500_composite,1,25.0,validation,24,0.21862607396634592,0.08698189041321247,0.10391397942337233,0.04258423660307309,0.06132974282029924,1.1776273960720798,0.49248072683821253,-0.5791164939144314,-0.08239866000360974,0.4166666666666667,0.44328982540090567,-4.272581227644249,1.1152981432114784,0.7083333333333334
cap500_composite,1,25.0,holdout_2024,12,0.742906504201049,-0.013699490369203038,0.742906504201049,-0.013699490369203038,0.756605994570252,0.4196048442660687,1.5343581903932755,-0.10887541472981521,-0.07702368625268208,0.6666666666666666,1.422506810840284,-1.0913923050770495,0.855254898890335,0.5
cap500_composite,1,25.0,holdout_2025_2026,18,0.504891854516488,-0.12280852134116271,0.3132181031881289,-0.08364672551481533,0.39686482870294426,1.7318089367696021,0.8449256660812525,-0.7107771082151437,-0.34737666250868915,0.5,0.9116609562104575,2.2790302177456776,3.463360933633693,0.7222222222222222
cap500_rank_ridge,1,25.0,validation,24,0.29225198024093424,0.08698189041321247,0.13677261589155743,0.04258423660307309,0.09418837928848434,0.21831859948710247,0.6847242008458307,-0.15979065319294417,-0.08239866000360974,0.375,0.4343355917669472,-0.1964835120560815,0.1703853617394011,0.7916666666666666
cap500_rank_ridge,1,25.0,holdout_2024,12,0.47990752114319113,-0.013699490369203038,0.47990752114319113,-0.013699490369203038,0.49360701151239417,0.2729131586554012,1.5749346604673484,-0.045501382323130724,-0.07702368625268208,0.6666666666666666,1.6859882935586512,0.8143370970322449,0.5360629731380646,0.6666666666666666
cap500_rank_ridge,1,25.0,holdout_2025_2026,18,1.9011498848321278,-0.12280852134116271,1.034136586294315,-0.08364672551481533,1.1177833118091303,0.329315940103523,2.35750179418066,-0.040354889589905296,-0.34737666250868915,0.7777777777777778,2.4574517234951796,0.446658942757147,1.1731283966837003,0.7777777777777778
chronos2_daily_abs_individual_median,1,25.0,validation,24,-0.8329468596085028,0.08698189041321247,-0.5912786519014486,0.04258423660307309,-0.6338628885045217,0.7725013330135511,-0.737808685565267,-0.8205337793466458,-0.08239866000360974,0.2916666666666667,-0.8063443478064025,1.5280908450100337,-0.48142532863016474,0.9583333333333334
chronos2_daily_abs_individual_median,1,25.0,holdout_2024,12,-0.7728132792595855,-0.013699490369203038,-0.7728132792595855,-0.013699490369203038,-0.7591137888903825,1.3366805382010034,-0.4270485279651442,-0.784247971671114,-0.07702368625268208,0.3333333333333333,-0.4224197361250277,1.2644695470329024,-0.43626199597763815,1.0
chronos2_daily_abs_individual_median,1,25.0,holdout_2025_2026,18,17.25947285145256,-0.12280852134116271,5.9341328327788645,-0.08364672551481533,6.01777955829368,3.673074207631627,1.3458771316193245,-0.6496683336585828,-0.34737666250868915,0.4444444444444444,1.3898569453168605,4.954588192068903,75.56021298000019,0.9444444444444444
chronos2_daily_abs_cross_median,1,25.0,validation,24,-0.10679487521434339,0.08698189041321247,-0.054904700685874386,0.04258423660307309,-0.09748893728894747,1.2388047219848026,0.3744149931118054,-0.5147894342099337,-0.08239866000360974,0.375,0.3355075706561494,-1.0496778229783523,0.6498430762388188,0.9166666666666666
chronos2_daily_abs_cross_median,1,25.0,holdout_2024,12,-0.898707450770239,-0.013699490369203038,-0.898707450770239,-0.013699490369203038,-0.8850079604010359,1.3133907857399971,-0.832120248563136,-0.9312635055910911,-0.07702368625268208,0.25,-0.8279632970451466,0.990083237628927,-0.6790028535084831,0.75
chronos2_daily_abs_cross_median,1,25.0,holdout_2025_2026,18,4.3005293874290595,-0.12280852134116271,2.0400413987249197,-0.08364672551481533,2.123688124239735,2.97537523097104,0.9809074776968372,-0.7160540962236781,-0.34737666250868915,0.5555555555555556,1.0052118468249842,1.2368447659679003,13.425058877775205,0.9444444444444444
chronos2_daily_abs_cross_lower10,1,25.0,validation,24,-0.1174693964696698,0.08698189041321247,-0.060569000122771,0.04258423660307309,-0.10315323672584409,0.047584325104853456,-1.2857524094808017,-0.05189192100591211,-0.08239866000360974,0.4583333333333333,-0.9822028662260857,-0.15998723635990467,-0.05263606341492266,0.7916666666666666
chronos2_daily_abs_cross_lower10,1,25.0,holdout_2024,12,1.054280800061349,-0.013699490369203038,1.054280800061349,-0.013699490369203038,1.067980290430552,1.130565553224444,1.0103044900124762,-0.21678571428571436,-0.07702368625268208,0.5833333333333334,0.9825023342631535,-3.859190959630577,1.8863865413778278,0.9166666666666666
chronos2_daily_abs_cross_lower10,1,25.0,holdout_2025_2026,18,-0.3549978343555976,-0.12280852134116271,-0.2534811439678486,-0.08364672551481533,-0.16983441845303326,0.29746185040568696,-0.8076730623133366,-0.4700048046319213,-0.34737666250868915,0.5,-0.6325295624758229,0.5370063540530454,-0.19063009943376008,0.8888888888888888
chronos2_daily_norm_cross_median,1,25.0,validation,24,-0.10679487521434339,0.08698189041321247,-0.054904700685874386,0.04258423660307309,-0.09748893728894747,1.2388047219848026,0.3744149931118054,-0.5147894342099337,-0.08239866000360974,0.375,0.3355075706561494,-1.0496778229783523,0.6498430762388188,0.9166666666666666
chronos2_daily_norm_cross_median,1,25.0,holdout_2024,12,-0.898707450770239,-0.013699490369203038,-0.898707450770239,-0.013699490369203038,-0.8850079604010359,1.3133907857399971,-0.832120248563136,-0.9312635055910911,-0.07702368625268208,0.25,-0.8279632970451466,0.990083237628927,-0.6790028535084831,0.75
chronos2_daily_norm_cross_median,1,25.0,holdout_2025_2026,18,4.3005293874290595,-0.12280852134116271,2.0400413987249197,-0.08364672551481533,2.123688124239735,2.97537523097104,0.9809074776968372,-0.7160540962236781,-0.34737666250868915,0.5555555555555556,1.0052118468249842,1.2368447659679003,13.425058877775205,0.9444444444444444
chronos2_daily_norm_cross_lower10,1,25.0,validation,24,-0.1174693964696698,0.08698189041321247,-0.060569000122771,0.04258423660307309,-0.10315323672584409,0.047584325104853456,-1.2857524094808017,-0.05189192100591211,-0.08239866000360974,0.4583333333333333,-0.9822028662260857,-0.15998723635990467,-0.05263606341492266,0.7916666666666666
chronos2_daily_norm_cross_lower10,1,25.0,holdout_2024,12,1.054280800061349,-0.013699490369203038,1.054280800061349,-0.013699490369203038,1.067980290430552,1.130565553224444,1.0103044900124762,-0.21678571428571436,-0.07702368625268208,0.5833333333333334,0.9825023342631535,-3.859190959630577,1.8863865413778278,0.9166666666666666
chronos2_daily_norm_cross_lower10,1,25.0,holdout_2025_2026,18,-0.3549978343555976,-0.12280852134116271,-0.2534811439678486,-0.08364672551481533,-0.16983441845303326,0.29746185040568696,-0.8076730623133366,-0.4700048046319213,-0.34737666250868915,0.5,-0.6325295624758229,0.5370063540530454,-0.19063009943376008,0.8888888888888888
cap500_composite,1,100.0,validation,24,0.06690939846102406,0.08698189041321247,0.032913064328757624,0.04258423660307309,-0.009671172274315465,1.179658589871289,0.4375916899977749,-0.5907395161740443,-0.08239866000360974,0.4166666666666667,0.38984285289392206,-4.251973574457208,0.9902787655994283,0.7083333333333334
cap500_composite,1,100.0,holdout_2024,12,0.6720900774546161,-0.013699490369203038,0.6720900774546161,-0.013699490369203038,0.6857895678238192,0.4142779424191142,1.4454646704856966,-0.10887541472981521,-0.07702368625268208,0.6666666666666666,1.3407873411093665,-1.0606541314182452,0.7779530296991746,0.5
cap500_composite,1,100.0,holdout_2025_2026,18,0.33835422221581357,-0.12280852134116271,0.21445300992041805,-0.08364672551481533,0.2980997354352334,1.736178131371236,0.805360806106446,-0.7258318886294688,-0.34737666250868915,0.5,0.8706980740826109,2.299129968225951,3.218158386877284,0.7222222222222222
cap500_rank_ridge,1,100.0,validation,24,0.12080464370992483,0.08698189041321247,0.05868061459059737,0.04258423660307309,0.01609637798752428,0.2206653635052277,0.35455509338117663,-0.2156220885849558,-0.08239866000360974,0.2916666666666667,0.13591404135668472,-0.2248262546044254,0.09207117252993302,0.7916666666666666
cap500_rank_ridge,1,100.0,holdout_2024,12,0.3959370090455905,-0.013699490369203038,0.3959370090455905,-0.013699490369203038,0.4096364994147935,0.27286828015839465,1.3553073763258319,-0.06010306365904716,-0.07702368625268208,0.5833333333333334,1.4514409917436537,0.7962793127252488,0.4492360426868649,0.6666666666666666
cap500_rank_ridge,1,100.0,holdout_2025_2026,18,1.624250312698471,-0.12280852134116271,0.9025533265038901,-0.08364672551481533,0.9862000520187054,0.3307214287833113,2.135824467876121,-0.04785488958990525,-0.34737666250868915,0.7777777777777778,2.2590397055967477,0.46084340247779404,1.0362990886950723,0.7777777777777778
chronos2_daily_abs_individual_median,1,100.0,validation,24,-0.8621288253463528,0.08698189041321247,-0.6286899211526205,0.04258423660307309,-0.6712741577556935,0.7724046525546799,-0.8495653035462402,-0.8506810382812485,-0.08239866000360974,0.2916666666666667,-0.9195459589578449,1.5305375019906726,-0.5268003440354622,0.9583333333333334
chronos2_daily_abs_individual_median,1,100.0,holdout_2024,12,-0.7965016352263032,-0.013699490369203038,-0.7965016352263032,-0.013699490369203038,-0.7828021448571003,1.3366805382010034,-0.4943795000470215,-0.8036131674271676,-0.07702368625268208,0.3333333333333333,-0.4900644231971491,1.2644695470329037,-0.48723724975414273,1.0
chronos2_daily_abs_individual_median,1,100.0,holdout_2025_2026,18,15.181304547486942,-0.12280852134116271,5.397481242407361,-0.08364672551481533,5.481127967922176,3.672136134824615,1.323073655335554,-0.6680745729386298,-0.34737666250868915,0.3888888888888889,1.3665788224391018,4.952015683860678,71.14046302489469,0.9444444444444444
chronos2_daily_abs_cross_median,1,100.0,validation,24,-0.24708633170666805,0.08698189041321247,-0.1322940196740996,0.04258423660307309,-0.17487825627717268,1.2380212473208463,0.30801334167246863,-0.5323790692605257,-0.08239866000360974,0.3333333333333333,0.2695843285179339,-1.0271207608270843,0.5224259096949333,0.9166666666666666
