model,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
cap150_composite,25.0,2015-02-28_2016-01-31,12,-0.13397036083818414,-0.12464244015822579,-0.13397036083818414,-0.12464244015822579,-0.009327920679958357,0.1339703608381841,-0.9999999999999999,-0.13397036083818414,-0.2346154234110902,0.5,-0.05563904599018853,-0.25944903734980607,-0.1533595071790268,0.08333333333333333
cap150_composite,25.0,2015-03-31_2016-02-29,12,-0.02354439054263746,-0.12200466014015787,-0.02354439054263746,-0.12200466014015787,0.09846026959752041,0.1931639301801824,-0.033453746110861916,-0.13397036083818414,-0.1902603904171294,0.5833333333333334,0.4275705904815662,-0.11401400435602067,-0.019714496211787114,0.1111111111111111
cap150_composite,25.0,2015-04-30_2016-03-31,12,0.02354137960827596,-0.048726200591690305,0.02354137960827596,-0.048726200591690305,0.07226758019996626,0.19923412100601112,0.20959788128179982,-0.13397036083818414,-0.19026039041712928,0.5833333333333334,0.325879749289247,-0.13920979479804074,0.03666847022301645,0.16666666666666666
cap150_composite,25.0,2015-05-31_2016-04-30,12,0.002964284429573194,-0.08042168629585977,0.002964284429573194,-0.08042168629585977,0.08338597072543297,0.20062661355028097,0.10793795408872556,-0.13397036083818414,-0.13984875260474772,0.5833333333333334,0.3837268682125797,-0.13682343264309882,0.011444332176296479,0.16666666666666666
cap150_composite,25.0,2015-06-30_2016-05-31,12,0.36200138790371184,0.021583559353247406,0.36200138790371184,0.021583559353247406,0.34041782855046443,0.40864209638919885,0.929006557238926,-0.13397036083818414,-0.12048239811387595,0.5833333333333334,0.8874525125700279,0.8247585694995345,0.4194275486406307,0.2222222222222222
cap150_composite,25.0,2015-07-31_2016-06-30,12,0.696381435348695,0.08609325121736311,0.696381435348695,0.08609325121736311,0.6102881841313319,0.4586021748603459,1.3631369713596555,-0.13397036083818414,-0.06335332759593715,0.5833333333333334,1.2360018307031329,1.1652475711189028,0.6620549858685478,0.25
cap150_composite,25.0,2015-08-31_2016-07-31,12,0.9402613734474643,0.19435729107699262,0.9402613734474643,0.19435729107699262,0.7459040823704717,0.46329662986531217,1.6596330090109233,-0.13397036083818414,-0.010009943632593221,0.5833333333333334,1.3367211720134178,1.4440982180182573,0.635464541584364,0.2777777777777778
cap150_composite,25.0,2015-09-30_2016-08-31,12,1.1555858179764695,0.27010420996995776,1.1555858179764695,0.27010420996995776,0.8854816080065118,0.45983152524872867,1.9134821375073112,-0.13397036083818414,-0.010009943632593332,0.5833333333333334,1.4385885896319586,1.879977926254996,0.5124339150530812,0.3333333333333333
cap150_composite,25.0,2015-10-31_2016-09-30,12,1.396571503939437,0.2171792753369357,1.396571503939437,0.2171792753369357,1.1793922286025014,0.45393662874558827,2.1846118173203024,-0.13397036083818414,-0.010009943632593221,0.6666666666666666,1.8504842343582362,3.078520237689605,0.44728741860281174,0.3888888888888889
cap150_composite,25.0,2015-11-30_2016-10-31,12,1.7914948243947793,0.15802517726789156,1.7914948243947793,0.15802517726789156,1.6334696471268877,0.4511112189074509,2.563585348904436,-0.13397036083818414,-0.05046191183613391,0.6666666666666666,2.2543506098902557,0.7748478257320001,1.7085311328255637,0.4166666666666667
