model,cost_bps,windows,median_sharpe,positive_excess_fraction,worst_excess_cagr,median_turnover
cap300_composite,25.0,128,0.7934037582463475,0.796875,-0.5102123503054349,0.5555555555555555
cap300_rank_ridge,25.0,127,0.6127021630923922,0.6299212598425197,-0.6253321082435678,0.6666666666666666
chronos2_cross_lower10,25.0,79,0.5177506398490447,0.759493670886076,-0.4247113260290756,0.611111111111111
chronos2_cross_median,25.0,79,-0.3060729076246926,0.2911392405063291,-0.7402689268816329,0.8055555555555555
chronos2_individual_median,25.0,79,-0.15800252702883888,0.379746835443038,-0.7812379862299338,0.7222222222222222
